Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
1,4,1,9119,1,14,141.8,1,13,9,9,5,169.7,1,0,0,1,0,0,18,0,0,6,9,0,0,0,0,6,7,2,11.56,0,11.5,3.4,-0.91,Dropout
1,15,1,9070,1,7,178.1,1,22,6,5,8,188.8,1,0,0,1,1,1,22,0,0,6,9,4,11.46,0,0,6,7,5,10.65,0,7.4,2.5,-1.62,Graduate
1,18,2,9238,1,3,187.3,1,28,11,2,8,131.7,1,0,1,0,0,0,21,0,0,6,9,2,12.87,0,0,6,9,0,0,0,4.3,2.4,-0.48,Dropout
1,3,5,9070,1,12,122.0,1,28,4,1,1,130.3,1,0,0,1,0,0,23,0,0,6,8,4,15.82,0,0,6,7,6,14.66,0,7.6,1.5,0.05,Graduate
1,8,1,9238,1,8,117.3,1,4,19,11,2,131.6,1,0,1,0,1,0,25,0,0,6,8,3,11.37,0,0,6,8,1,12.05,0,3.7,1.2,0.17,Dropout
2,9,6,9119,0,2,110.8,1,29,29,3,7,152.1,0,0,1,0,1,0,21,0,0,6,7,0,0,0,0,6,9,0,0,0,10.3,2.6,-1.02,Dropout
1,6,6,9773,1,13,144.8,1,3,16,5,1,147.2,1,0,0,1,1,0,25,0,0,6,6,3,10.21,0,0,6,6,2,12.21,0,11.1,1.4,-1.50,Dropout
1,11,4,9238,1,15,171.2,1,22,17,2,6,169.3,1,0,1,0,1,0,26,0,0,6,6,2,12.37,0,0,6,6,1,10.19,0,7.5,0.7,-1.42,Dropout
1,6,3,9119,0,10,166.5,1,17,3,10,9,105.9,0,0,0,1,0,0,25,0,0,6,9,2,12.88,0,0,6,7,2,12.07,0,10.2,0.7,-1.53,Dropout
1,6,4,9254,1,14,113.9,1,12,14,3,7,130.5,0,0,1,0,0,0,28,0,0,6,9,0,0,0,0,6,7,1,10.75,0,4.5,3.2,-1.26,Dropout
1,18,5,9119,1,13,184.6,1,9,26,1,4,155.3,1,0,0,1,0,0,23,0,0,6,7,6,10.51,0,0,6,7,6,12.98,0,5.6,3.2,-1.13,Graduate
2,9,2,9119,1,14,182.3,1,9,5,9,8,148.8,1,0,0,1,0,1,21,0,0,6,6,6,12.42,0,0,6,9,6,14.5,0,9.7,3.2,-1.52,Graduate
1,18,2,9773,1,8,111.6,1,4,1,3,9,108.7,0,0,1,0,1,1,28,0,0,6,7,0,0,0,0,6,8,2,10.05,0,3.8,1.3,-0.42,Dropout
1,16,6,9556,1,4,169.9,1,3,9,7,2,186.6,1,0,0,1,0,0,20,0,0,6,8,6,16.84,0,0,6,9,6,11.68,0,6.1,3.3,-1.63,Graduate
1,7,4,9238,1,12,149.0,1,26,18,10,8,154.9,0,0,0,1,0,0,20,0,0,6,9,5,11.46,0,0,6,9,5,13.92,0,9.4,2.8,2.17,Graduate
1,11,4,9003,1,1,144.6,1,28,6,8,4,152.0,0,0,0,1,0,0,20,0,0,6,7,5,11.01,0,0,6,9,6,14.13,0,7.8,2.4,2.29,Graduate
1,16,3,9670,1,7,180.1,1,7,5,6,9,161.4,1,0,0,1,1,1,22,0,0,6,9,4,11.22,0,0,6,8,5,13.16,0,10.6,0.9,0.25,Enrolled
1,3,2,171,1,3,181.6,1,23,23,10,10,110.3,0,0,0,1,1,0,18,0,0,6,8,5,10.36,0,0,6,6,4,14.77,0,3.9,2.3,-1.64,Enrolled
2,9,3,9853,1,12,147.1,1,8,10,4,4,104.9,0,0,0,1,0,0,23,0,0,6,8,5,15.77,0,0,6,6,5,11.66,0,7.7,2.0,2.01,Graduate
1,10,3,9238,1,4,127.7,1,21,12,11,5,135.0,0,0,0,0,0,0,26,0,0,6,7,0,0,0,0,6,9,2,11.64,0,9.1,2.5,2.01,Dropout
1,1,5,9556,1,6,164.8,1,10,28,9,5,182.7,1,0,1,1,1,0,29,0,0,6,7,0,0,0,0,6,7,2,12.87,0,8.5,3.2,-0.83,Dropout
2,8,4,33,1,14,169.5,1,11,8,5,3,152.3,0,0,1,0,0,0,22,0,0,6,8,2,10.25,0,0,6,6,2,10.78,0,10.8,2.3,1.51,Dropout
1,14,1,9500,1,9,156.5,1,29,12,3,5,174.0,0,0,0,1,0,0,22,0,0,6,8,5,10.8,0,0,6,8,4,16.38,0,11.0,1.4,1.92,Graduate
1,15,4,9003,1,8,150.3,1,22,17,12,7,153.4,1,0,1,1,0,0,25,0,0,6,6,0,0,0,0,6,9,1,11.02,0,9.0,1.6,1.83,Dropout
1,14,2,9254,1,12,181.3,1,23,11,2,12,144.1,0,0,0,1,0,0,21,0,0,6,9,4,11.8,0,0,6,7,6,10.56,0,5.9,2.5,-0.85,Graduate
1,4,3,9085,1,1,119.0,1,22,14,5,7,134.0,1,0,0,1,1,0,23,0,0,6,6,4,15.75,0,0,6,6,4,14.27,0,7.5,2.6,-0.64,Enrolled
1,3,2,9119,1,12,181.6,1,2,21,6,2,145.4,1,0,0,1,1,0,23,0,0,6,6,6,14.57,0,0,6,9,6,10.01,0,7.9,2.4,0.38,Enrolled
1,14,3,9003,1,13,153.4,1,25,17,3,11,175.1,0,0,0,1,1,0,20,0,0,6,8,5,11.55,0,0,6,7,5,11.39,0,7.8,1.5,-0.41,Enrolled
1,12,1,9556,1,13,154.9,1,23,17,4,9,182.3,0,0,0,1,1,0,23,0,0,6,7,5,13.07,0,0,6,6,6,10.53,0,7.5,1.6,0.65,Graduate
1,3,1,9238,1,15,144.4,1,8,18,7,7,116.2,0,0,0,1,1,0,21,0,0,6,7,4,10.18,0,0,6,6,5,15.47,0,5.1,1.7,0.98,Graduate
1,15,4,8014,1,5,131.6,1,21,28,3,2,115.6,0,0,1,1,0,0,23,0,0,6,9,1,11.9,0,0,6,8,0,0,0,8.9,3.4,-0.67,Dropout
1,6,5,9238,1,2,110.3,1,3,5,4,9,129.6,0,0,0,1,0,0,18,0,0,6,9,5,15.89,0,0,6,8,6,14.41,0,6.9,1.6,-1.01,Graduate
1,6,2,9238,1,10,143.6,1,10,6,11,1,144.6,1,0,0,1,0,1,21,0,0,6,6,5,12.66,0,0,6,7,5,14.38,0,6.0,2.8,-1.59,Graduate
1,1,1,33,1,10,161.0,1,20,10,12,11,113.2,0,0,0,1,0,0,23,0,0,6,9,6,11.15,0,0,6,6,4,14.39,0,7.3,1.2,0.15,Graduate
1,13,1,9773,1,7,151.0,1,11,5,8,6,115.4,0,0,0,1,0,0,20,0,0,6,6,4,11.54,0,0,6,6,6,11.67,0,10.7,2.9,-0.64,Enrolled
1,4,2,9238,1,10,125.6,1,22,2,4,1,117.7,1,0,0,1,1,1,23,0,0,6,8,5,10.64,0,0,6,8,6,15.82,0,6.5,2.2,-0.18,Graduate
1,4,5,9254,1,10,144.6,1,26,9,1,3,106.4,0,0,1,0,1,0,28,0,0,6,6,0,0,0,0,6,6,1,10.06,0,10.8,0.7,1.69,Dropout
2,10,3,33,1,1,132.6,1,6,23,4,11,152.4,1,0,0,1,0,0,19,0,0,6,8,5,14.71,0,0,6,7,4,12.78,0,4.3,0.5,0.81,Graduate
1,15,3,9070,0,14,103.5,1,13,1,11,8,108.7,1,0,0,1,1,0,18,0,0,6,9,6,14.9,0,0,6,6,4,13.66,0,3.7,2.4,1.68,Graduate
1,17,3,9119,1,3,173.2,1,4,3,10,5,125.2,0,0,0,1,1,1,23,0,0,6,9,4,14.41,0,0,6,7,6,15.99,0,10.9,1.4,-1.01,Graduate
1,10,4,9130,1,14,139.3,1,26,22,3,4,112.4,1,0,0,1,0,0,21,0,0,6,6,5,14.95,0,0,6,6,4,15.26,0,6.8,2.6,-0.26,Graduate
1,14,6,9119,1,6,130.1,1,14,6,5,7,172.3,1,0,1,1,1,0,20,0,0,6,7,1,12.19,0,0,6,7,0,0,0,8.2,1.2,1.75,Dropout
1,5,3,9238,1,11,164.6,1,13,14,8,6,177.4,1,0,0,1,0,0,20,0,0,6,9,5,11.07,0,0,6,9,6,15.6,0,10.7,2.0,-1.61,Graduate
1,2,2,9238,1,3,116.1,1,28,14,10,7,152.9,1,0,0,1,0,0,18,0,0,6,9,2,11.44,0,0,6,8,0,0,0,9.0,0.7,1.47,Dropout
1,13,1,9853,1,7,108.1,1,19,6,8,9,180.3,0,0,0,1,0,0,23,0,0,6,8,0,0,0,0,6,8,1,11.56,0,6.0,2.9,-0.20,Dropout
1,8,1,9991,0,3,102.1,1,14,3,2,4,119.8,1,0,1,0,0,0,29,0,0,6,8,1,10.44,0,0,6,9,1,10.01,0,10.0,1.1,-0.65,Dropout
1,12,3,9670,1,15,128.8,1,6,6,10,7,188.0,0,0,0,1,0,0,19,0,0,6,7,5,12.42,0,0,6,8,6,16.16,0,6.9,0.6,0.11,Enrolled
1,17,6,9147,1,15,162.3,1,24,4,11,1,131.0,0,0,0,1,1,0,23,0,0,6,8,6,13.1,0,0,6,8,6,13.75,0,3.7,1.7,1.58,Graduate
1,7,2,9500,1,13,181.3,1,29,21,9,10,186.3,0,0,1,1,0,1,23,0,0,6,8,5,15.63,0,0,6,6,5,10.61,0,7.3,0.6,0.68,Enrolled
1,9,2,171,1,9,131.5,1,14,16,6,1,131.3,1,0,0,1,0,0,22,0,0,6,6,4,10.41,0,0,6,9,5,13.28,0,7.5,2.7,1.98,Enrolled
1,9,2,8014,1,3,184.9,1,15,1,2,2,184.4,0,0,0,1,1,1,22,0,0,6,9,6,15.96,0,0,6,9,4,12.36,0,11.1,1.9,1.48,Enrolled
1,15,4,9556,1,2,177.1,1,11,28,7,2,108.3,0,0,1,1,1,0,22,0,0,6,8,6,10.9,0,0,6,7,5,15.58,0,7.0,0.9,-1.55,Enrolled
1,9,3,8014,1,2,189.9,1,10,21,9,3,150.6,0,1,0,1,1,0,28,0,0,6,6,2,12.96,0,0,6,7,0,0,0,4.0,1.2,-0.92,Dropout
1,12,2,8014,1,14,116.5,1,3,28,11,7,163.3,1,0,0,1,0,1,18,0,0,6,7,5,12.66,0,0,6,7,5,14.38,0,4.5,1.7,0.23,Graduate
1,13,5,9991,1,3,186.9,1,28,7,12,3,177.1,0,0,0,1,0,0,18,0,0,6,8,4,11.28,0,0,6,6,4,10.23,0,8.2,1.2,-1.42,Graduate
1,13,6,9254,1,4,180.1,1,3,18,9,6,125.1,1,0,0,0,1,0,22,0,0,6,9,1,10.57,0,0,6,9,1,10.55,0,5.8,0.5,1.31,Dropout
1,17,2,9119,1,14,169.1,1,29,8,3,4,144.4,0,0,0,1,0,0,19,0,0,6,8,5,14.96,0,0,6,7,6,10.58,0,5.7,2.8,-0.09,Graduate
1,12,1,9085,1,9,114.9,1,25,11,1,8,156.1,1,0,0,1,1,0,22,0,0,6,9,4,15.68,0,0,6,8,5,14.55,0,6.5,2.1,1.76,Graduate
1,8,3,9147,1,4,165.9,1,22,5,4,12,159.9,1,0,1,1,1,1,20,0,0,6,7,2,10.46,0,0,6,7,1,11.11,0,10.9,0.9,0.86,Dropout
1,13,6,9556,1,5,155.1,1,11,13,8,9,173.4,1,0,0,1,0,0,23,0,0,6,6,6,16.73,0,0,6,8,6,14.91,0,4.8,1.6,1.68,Graduate
1,16,5,9085,1,10,143.5,1,23,16,2,9,148.9,1,0,0,1,0,0,18,0,0,6,7,5,10.83,0,0,6,7,6,11.32,0,6.8,1.8,0.22,Graduate
1,3,5,9853,1,13,153.1,1,7,7,9,7,173.4,1,0,0,1,0,0,29,0,0,6,9,1,11.13,0,0,6,6,2,12.18,0,8.2,2.8,0.05,Dropout
1,4,6,9130,1,10,156.7,1,11,22,7,1,178.8,0,0,0,1,0,1,21,0,0,6,9,6,14.03,0,0,6,9,5,11.02,0,4.5,3.4,1.50,Graduate
1,1,2,9130,0,3,135.1,1,1,24,4,12,185.1,1,0,0,1,0,1,22,0,0,6,9,5,15.8,0,0,6,7,4,13.1,0,9.7,3.4,1.25,Graduate
2,1,1,9773,0,8,113.8,1,29,19,6,11,108.9,1,0,1,1,0,1,21,0,0,6,8,0,0,0,0,6,6,1,12.3,0,3.8,3.4,-1.03,Dropout
1,3,2,9500,1,13,182.3,1,17,16,3,7,181.1,0,0,1,1,0,0,18,0,0,6,6,4,10.8,0,0,6,8,5,15.37,0,8.9,0.7,-1.62,Graduate
1,6,3,9500,1,11,183.9,1,1,3,7,2,132.4,0,0,1,1,1,1,27,0,0,6,8,1,12.22,0,0,6,7,1,11.89,0,5.8,2.8,0.15,Dropout
1,11,1,9147,1,7,178.0,1,23,3,9,1,182.4,0,0,0,1,0,0,27,0,0,6,7,2,12.96,0,0,6,7,2,10.91,0,7.1,2.8,1.38,Dropout
1,16,4,33,1,5,108.4,1,9,23,2,7,168.4,1,0,0,1,0,1,23,0,0,6,8,4,13.54,0,0,6,9,5,14.75,0,8.0,3.2,-0.87,Enrolled
1,2,5,9147,1,2,101.4,1,13,1,4,3,188.7,1,0,0,1,0,0,21,0,0,6,8,6,11.03,0,0,6,8,4,15.12,0,11.0,3.0,0.73,Graduate
1,7,6,8014,1,8,119.2,1,25,18,10,2,128.3,1,0,0,1,0,1,23,0,0,6,9,4,16.55,0,0,6,6,4,14.41,0,6.2,1.1,1.96,Graduate
1,11,4,9254,1,1,104.1,1,20,7,11,11,144.0,1,0,0,1,1,1,22,0,0,6,8,4,10.68,0,0,6,8,5,14.66,0,6.2,1.2,0.47,Graduate
1,14,1,9991,1,7,187.6,1,27,4,7,3,111.0,1,0,0,1,0,0,19,0,0,6,9,4,14.06,0,0,6,8,6,13.99,0,5.2,0.5,1.53,Enrolled
1,15,1,9003,1,6,147.5,1,2,13,11,3,156.9,1,0,0,1,0,1,18,0,0,6,6,5,11.68,0,0,6,8,4,13.75,0,4.5,2.2,2.26,Graduate
1,15,5,8014,1,6,188.9,1,16,12,9,6,166.1,0,0,1,0,1,0,20,0,0,6,7,2,11.79,0,0,6,6,1,10.53,0,9.0,1.7,0.54,Dropout
1,3,1,9991,1,13,166.6,1,22,9,4,12,145.5,1,0,0,1,0,1,23,0,0,6,7,4,15.81,0,0,6,6,6,10.52,0,11.5,3.0,1.72,Graduate
1,5,2,9238,1,11,116.0,1,25,29,11,3,143.9,1,0,0,1,0,0,20,0,0,6,6,5,13.5,0,0,6,9,4,12.75,0,10.4,1.3,0.69,Graduate
1,3,6,8014,1,3,109.1,1,17,9,2,1,187.8,1,0,1,1,1,1,23,0,0,6,9,5,11.16,0,0,6,8,6,10.33,0,3.9,1.8,0.02,Enrolled
1,14,4,8014,1,6,168.3,1,27,4,10,8,157.5,0,0,0,1,0,0,22,0,0,6,7,5,16.65,0,0,6,6,4,10.81,0,4.4,1.7,-0.10,Enrolled
2,4,3,9147,0,6,183.9,1,2,8,3,7,120.8,1,0,0,1,1,0,23,0,0,6,7,6,12.64,0,0,6,9,4,15.08,0,9.5,2.6,0.20,Enrolled
1,18,1,9130,0,4,167.1,1,14,16,3,2,150.0,1,0,0,1,0,0,18,0,0,6,8,6,11.23,0,0,6,6,4,14.32,0,10.7,0.6,0.24,Enrolled
1,10,1,33,0,2,161.6,1,3,29,2,1,166.3,1,0,0,1,0,0,22,0,0,6,9,4,13.2,0,0,6,8,5,10.26,0,4.8,1.7,2.04,Graduate
2,10,6,9254,1,12,163.2,1,24,7,5,10,143.5,0,0,0,1,1,1,22,0,0,6,6,6,16.61,0,0,6,6,5,10.91,0,7.3,1.3,-1.21,Graduate
1,13,5,9556,0,12,182.8,1,28,11,7,8,140.5,0,0,0,1,0,0,19,0,0,6,8,3,11.26,0,0,6,8,0,0,0,7.6,2.8,-1.61,Dropout
1,2,4,9556,1,4,100.9,1,8,4,7,4,172.0,1,0,0,1,0,1,20,0,0,6,8,4,15.8,0,0,6,9,5,15.44,0,8.0,3.3,-1.50,Graduate
1,18,2,9119,1,3,103.6,1,21,12,11,4,182.2,0,0,0,1,1,0,18,0,0,6,7,6,16.42,0,0,6,8,6,14.4,0,10.4,0.6,-1.56,Graduate
1,6,5,9556,1,4,102.1,1,13,20,6,1,149.8,1,0,1,0,1,1,22,0,0,6,7,0,0,0,0,6,7,1,11.49,0,7.2,2.7,2.04,Dropout
1,7,6,33,1,5,145.5,1,19,1,2,5,122.1,0,0,0,1,0,0,18,0,0,6,9,4,13.91,0,0,6,9,5,16.68,0,6.9,1.7,1.81,Graduate
1,7,1,9500,1,15,123.9,1,22,11,1,4,108.5,1,0,0,1,0,1,22,0,0,6,7,6,12.18,0,0,6,7,5,14.77,0,6.2,2.3,0.34,Graduate
1,4,5,33,1,9,111.3,1,2,27,10,10,107.6,1,0,0,1,1,1,23,0,0,6,6,3,11.65,0,0,6,9,0,0,0,7.7,1.9,-0.69,Dropout
1,2,3,171,0,3,177.3,1,25,24,11,4,186.7,1,0,0,1,0,0,22,0,0,6,8,6,16.66,0,0,6,6,5,13.01,0,8.4,0.9,-0.75,Graduate
1,15,6,9670,0,4,174.5,1,5,18,9,7,176.6,0,0,0,1,0,1,19,0,0,6,6,0,0,0,0,6,6,0,0,0,4.9,0.6,1.14,Dropout
1,4,4,9853,1,3,167.1,1,4,15,3,12,139.5,1,0,1,1,0,0,25,0,0,6,6,3,10.85,0,0,6,7,1,10.64,0,7.2,1.7,1.32,Dropout
1,4,1,33,1,9,100.6,1,1,22,4,9,173.7,1,0,0,1,0,0,18,0,0,6,6,4,14.22,0,0,6,6,5,12.53,0,5.1,1.6,-1.53,Graduate
2,9,4,33,1,2,131.3,1,17,15,1,10,146.8,0,0,0,1,0,0,19,0,0,6,9,4,12.46,0,0,6,8,6,16.12,0,6.8,2.5,-1.39,Graduate
1,18,1,9670,1,8,123.1,1,22,17,11,10,118.6,0,0,0,1,0,1,19,0,0,6,6,6,10.24,0,0,6,7,5,11.16,0,4.2,2.7,1.88,Enrolled
1,12,5,9238,1,15,135.3,1,4,24,3,9,125.9,1,0,0,1,1,0,18,0,0,6,8,6,10.9,0,0,6,6,4,11.54,0,8.6,3.0,-0.94,Graduate
1,14,3,9254,1,8,126.4,1,8,9,4,6,104.9,1,0,0,1,0,0,23,0,0,6,6,5,16.56,0,0,6,9,5,12.52,0,7.6,1.1,-0.88,Graduate
1,18,2,9003,0,15,106.9,1,6,23,11,2,138.3,1,0,0,1,1,0,20,0,0,6,6,6,14.62,0,0,6,8,4,11.09,0,3.9,1.0,-0.15,Graduate
1,7,6,33,1,14,115.3,1,6,11,8,12,153.0,0,0,0,1,0,0,23,0,0,6,7,5,16.24,0,0,6,8,5,14.33,0,11.2,2.4,1.45,Enrolled
1,9,4,9500,1,6,157.8,1,24,18,4,11,173.0,0,0,1,1,0,0,29,0,0,6,6,2,11.04,0,0,6,7,0,0,0,8.4,3.2,1.34,Dropout
1,7,6,8014,1,11,106.1,1,19,29,11,7,128.9,1,0,0,1,1,1,19,0,0,6,6,5,13.73,0,0,6,7,6,10.3,0,7.4,0.8,-1.21,Enrolled
1,13,1,9853,1,5,159.2,1,14,23,9,4,136.9,1,0,1,1,1,0,22,0,0,6,7,3,12.36,0,0,6,9,1,10.79,0,4.1,3.0,-0.26,Dropout
1,1,4,9556,1,10,179.4,1,11,1,9,12,177.2,1,0,0,1,1,0,23,0,0,6,8,4,11.98,0,0,6,9,4,11.83,0,6.9,2.2,-0.87,Graduate
1,6,3,9130,1,15,168.6,1,10,19,12,7,102.2,1,0,0,1,0,0,22,0,0,6,7,4,13.13,0,0,6,8,6,10.8,0,7.5,2.7,-1.19,Graduate
1,16,4,9238,1,4,136.9,1,22,24,6,2,121.6,1,0,0,1,0,1,18,0,0,6,7,5,16.45,0,0,6,6,5,12.53,0,5.8,1.2,-0.17,Graduate
1,8,2,9070,1,5,135.0,1,17,17,11,8,187.8,1,0,0,1,0,0,23,0,0,6,7,6,16.51,0,0,6,7,4,14.56,0,11.3,1.8,2.13,Graduate
1,18,3,9119,1,1,162.0,1,19,17,2,6,169.0,1,0,1,1,0,0,28,0,0,6,8,0,0,0,0,6,6,2,11.44,0,7.3,1.6,0.14,Dropout
1,16,3,9238,1,6,112.5,1,11,16,7,3,135.8,1,0,0,1,1,0,23,0,0,6,8,4,14.63,0,0,6,8,5,10.21,0,7.7,3.2,1.78,Graduate
1,7,2,33,0,10,152.9,1,11,23,7,1,143.6,0,0,1,1,0,0,24,0,0,6,8,3,11.91,0,0,6,9,1,12.44,0,6.6,1.8,1.62,Dropout
1,4,1,9147,1,8,100.7,1,27,27,1,5,182.7,1,0,0,1,1,0,21,0,0,6,9,4,10.59,0,0,6,8,5,14.93,0,10.7,1.8,-0.49,Enrolled
2,1,4,9070,1,7,154.0,1,12,20,5,5,167.0,0,0,0,1,0,0,19,0,0,6,9,4,13.53,0,0,6,6,6,16.42,0,8.6,1.9,1.63,Graduate
1,1,2,33,1,6,153.2,1,15,19,4,12,104.9,0,0,0,1,1,1,18,0,0,6,8,4,16.7,0,0,6,7,5,10.47,0,5.0,1.0,2.20,Graduate
1,4,3,8014,1,15,145.2,1,17,26,4,8,107.2,1,0,1,0,1,0,28,0,0,6,8,0,0,0,0,6,8,0,0,0,8.6,1.1,-1.07,Dropout
1,7,3,9991,1,6,187.9,1,18,14,7,6,131.7,1,0,0,1,1,0,21,0,0,6,8,5,12.4,0,0,6,6,6,15.13,0,6.2,3.0,0.34,Graduate
1,1,3,9119,1,6,174.9,1,11,18,2,3,163.5,1,0,0,1,0,1,21,0,0,6,8,4,14.03,0,0,6,6,4,15.04,0,5.7,0.8,0.31,Graduate
1,18,4,9773,1,5,176.5,1,1,27,3,8,136.5,1,0,0,1,0,1,23,0,0,6,8,4,13.89,0,0,6,8,6,12.17,0,6.6,1.3,-0.22,Graduate
1,5,4,171,1,12,100.8,1,18,13,1,3,100.9,1,0,1,1,1,1,23,0,0,6,9,5,10.08,0,0,6,8,4,16.94,0,11.6,0.8,1.24,Graduate
2,9,4,9085,1,11,127.8,1,23,12,8,7,117.6,1,0,0,1,1,0,19,0,0,6,7,5,10.08,0,0,6,7,5,10.71,0,6.8,1.3,-1.17,Graduate
1,16,3,9147,1,1,128.2,1,5,29,8,4,113.7,0,0,0,1,0,0,18,0,0,6,9,4,16.8,0,0,6,7,6,13.83,0,9.3,1.3,1.81,Graduate
1,5,4,9070,1,5,125.3,1,14,10,5,3,113.3,0,0,0,1,0,0,21,0,0,6,9,4,10.14,0,0,6,7,6,15.97,0,6.9,1.1,0.51,Graduate
1,1,3,9147,1,10,128.9,1,4,3,6,5,147.0,1,0,0,1,0,1,18,0,0,6,7,6,13.36,0,0,6,9,5,14.01,0,7.4,1.1,0.62,Graduate
1,6,6,9991,1,12,128.8,1,26,12,1,10,166.4,1,0,0,0,1,0,22,0,0,6,7,1,10.21,0,0,6,6,2,11.25,0,7.9,3.1,0.52,Dropout
1,12,6,171,1,6,100.6,1,11,21,5,6,129.1,1,0,1,1,0,1,23,0,0,6,9,3,10.02,0,0,6,7,1,10.39,0,10.1,3.2,-0.39,Dropout
1,6,2,9119,1,8,178.7,1,10,20,12,7,158.7,1,1,0,1,1,0,20,0,0,6,7,6,11.15,0,0,6,9,4,12.61,0,11.1,3.4,2.13,Graduate
2,4,1,9119,1,3,117.3,1,17,5,3,12,169.4,1,0,0,1,0,0,20,0,0,6,9,3,11.72,0,0,6,9,1,11.45,0,9.7,0.9,0.18,Dropout
1,1,5,171,0,14,117.1,1,7,29,5,1,106.5,1,0,0,1,0,1,20,0,0,6,8,6,13.82,0,0,6,8,6,10.1,0,10.0,0.5,1.69,Graduate
1,11,2,8014,1,13,122.8,1,10,3,1,4,108.7,0,0,1,1,0,0,20,0,0,6,8,4,15.72,0,0,6,7,6,13.63,0,7.7,1.9,1.57,Enrolled
1,11,4,8014,1,3,148.8,1,18,9,11,8,107.1,1,0,1,0,1,0,28,0,0,6,8,3,10.19,0,0,6,6,1,10.41,0,6.6,2.9,1.62,Dropout
1,13,3,9003,1,2,145.4,1,24,18,9,1,149.9,1,0,0,1,1,0,21,0,0,6,9,3,12.88,0,0,6,9,1,10.83,0,8.6,2.7,-1.25,Dropout
1,1,6,8014,1,11,107.7,1,28,25,10,4,143.7,1,0,1,0,1,1,27,0,0,6,6,0,0,0,0,6,7,2,11.96,0,4.4,0.7,1.04,Dropout
1,2,2,9119,1,9,110.3,1,28,23,2,11,167.2,0,0,1,1,0,0,28,0,0,6,9,3,12.91,0,0,6,6,0,0,0,10.6,2.8,0.78,Dropout
1,14,4,9556,1,5,159.1,1,12,29,1,7,109.7,1,0,0,1,0,0,18,0,0,6,9,6,12.13,0,0,6,9,5,15.15,0,7.8,1.5,0.27,Graduate
1,16,6,9556,1,15,108.6,1,5,4,6,2,167.2,1,0,0,1,0,0,20,0,0,6,7,5,15.96,0,0,6,9,5,15.47,0,11.0,1.7,2.04,Graduate
1,17,1,9119,1,15,179.6,1,15,17,6,4,132.2,0,0,0,1,1,0,20,0,0,6,6,6,12.14,0,0,6,6,6,10.25,0,9.9,0.5,0.06,Graduate
1,3,3,9147,0,12,103.0,1,10,27,5,10,172.4,0,0,1,1,0,0,18,0,0,6,8,0,0,0,0,6,7,1,12.89,0,9.4,3.2,0.95,Dropout
1,1,3,171,1,14,104.3,1,24,29,3,2,164.3,1,0,0,1,0,1,23,0,0,6,7,4,10.84,0,0,6,7,5,14.57,0,11.0,0.4,-0.04,Graduate
1,16,1,9670,1,13,153.1,1,27,1,12,5,155.6,1,0,0,1,0,0,21,0,0,6,7,5,14.79,0,0,6,9,4,16.78,0,9.9,3.1,-0.27,Graduate
1,12,5,8014,1,5,170.5,1,11,3,6,1,153.0,0,0,0,1,0,1,29,0,0,6,9,0,0,0,0,6,6,2,12.09,0,3.8,1.3,-0.88,Dropout
1,9,4,9254,1,8,138.4,1,21,23,3,3,100.4,1,0,0,1,0,0,22,0,0,6,7,5,16.22,0,0,6,8,4,13.34,0,8.2,3.0,0.38,Graduate
2,1,3,9130,1,8,154.1,1,7,1,12,1,136.9,0,0,0,1,1,0,23,0,0,6,7,6,11.23,0,0,6,6,5,15.79,0,4.0,0.7,-0.31,Enrolled
1,4,6,9991,1,5,101.2,1,24,15,6,8,154.9,0,0,0,1,0,0,18,0,0,6,8,5,13,0,0,6,8,4,16.6,0,7.8,0.9,0.56,Graduate
1,2,5,171,1,5,175.0,1,1,26,9,1,113.1,0,0,0,1,0,0,24,0,0,6,7,1,10.61,0,0,6,8,0,0,0,10.1,2.1,1.66,Dropout
1,7,2,9119,1,13,178.2,1,1,13,4,4,167.7,1,0,0,1,0,1,18,0,0,6,6,5,14.93,0,0,6,8,4,15.26,0,6.8,1.9,-1.61,Graduate
1,16,3,9130,0,7,177.7,1,1,29,6,2,164.6,1,0,0,1,0,0,20,0,0,6,7,4,10.09,0,0,6,7,6,10.46,0,8.2,3.0,1.50,Graduate
1,1,4,9991,1,14,168.2,1,14,19,10,8,131.7,1,0,0,1,0,0,22,0,0,6,6,6,14.88,0,0,6,9,5,13.06,0,7.2,1.8,1.91,Graduate
1,5,3,9130,1,1,140.2,1,2,13,3,7,105.5,1,0,0,1,1,1,21,0,0,6,6,4,16.02,0,0,6,7,5,14.96,0,3.9,1.4,0.90,Graduate
