marital_status,application_mode,course,tuition_fees_up_to_date,scholarship_holder,debtor,age_at_enrollment,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,admission_grade,unemployment_rate,inflation_rate,gdp,target_binary,target_multiclass,target_raw
1,13,9003,1,0,0,18,6,16.21,5,15.48,105.8,6.9,2.9,-1.44,0,2,Graduate
1,6,9085,1,0,0,22,4,12.26,6,15.83,136.6,7.8,2.7,-0.96,0,1,Enrolled
1,12,8014,0,0,1,20,1,10.08,1,10.41,145.2,7,1.3,0.94,1,0,Dropout
2,18,9254,1,0,0,22,4,15.59,4,12.92,132.3,4.5,0.5,0.31,0,2,Graduate
1,5,9147,1,0,0,23,5,11.85,6,11.62,143.9,8.4,2.6,-1.45,0,1,Enrolled
1,7,9238,1,0,1,20,0,0,2,11.42,143,11.6,2.8,1.44,1,0,Dropout
1,15,9500,1,0,0,19,4,10.05,4,14.14,174.2,8.7,1.3,1.96,0,2,Graduate
1,2,9003,1,0,0,20,6,10.47,6,11.14,174.1,11.2,2.6,1.29,0,2,Graduate
1,9,9238,1,0,0,23,5,13.67,5,16.12,155.3,4.3,3,-1.59,0,1,Enrolled
1,15,9238,1,0,0,18,5,11.55,5,11.48,163.4,6.6,3.4,-1.51,0,1,Enrolled
1,3,9254,0,0,0,27,1,12.85,0,0,143.6,10.4,3.2,1.59,1,0,Dropout
1,8,9238,1,0,0,19,6,11.62,6,12.14,108.5,3.8,2.2,1.79,0,2,Graduate
1,8,9773,1,0,0,19,4,11.8,6,15.23,119.2,9.4,2.4,-0.22,0,1,Enrolled
1,9,9853,1,0,0,18,5,15.96,6,14.8,130.1,4.6,2.9,-0.61,0,2,Graduate
1,15,9991,0,0,1,18,0,0,1,12.69,128.9,10.5,1.9,1.79,1,0,Dropout
1,10,9003,1,1,0,20,6,14.83,4,16.55,122,6.6,1.4,0.04,0,1,Enrolled
1,8,9130,1,0,0,22,5,15.26,4,15.84,186.9,6.5,1,-0.1,0,2,Graduate
2,1,9500,1,0,1,25,0,0,2,11.9,127.9,10.9,1,0.85,1,0,Dropout
1,5,9085,1,0,0,18,4,10.8,6,15.56,146.3,7.7,3.3,-0.58,0,2,Graduate
1,10,9119,1,0,1,29,3,12.18,2,12.5,129.8,6.4,1.6,1.91,1,0,Dropout
1,17,9853,1,0,0,21,4,16.78,5,16.63,133.4,8.4,1.5,-0.18,0,2,Graduate
1,13,8014,1,1,1,27,1,12.31,0,0,119.3,3.7,1.3,0.93,1,0,Dropout
2,12,9556,1,0,0,19,6,12.71,6,16.8,146.1,4.3,2.4,-1.31,0,2,Graduate
1,1,9500,0,0,1,21,2,11.43,2,11.62,176.2,5.7,1.7,-1.28,1,0,Dropout
1,15,9991,1,0,1,24,0,0,0,0,134.4,8.5,0.7,-0.9,1,0,Dropout
1,16,9773,1,0,0,22,6,16.7,4,10.4,120.2,6.8,2.3,1.55,0,2,Graduate
1,6,9130,1,0,0,22,2,11.07,1,12.37,187.2,5.5,1,-0.44,1,0,Dropout
1,6,9773,1,0,0,23,6,16.3,5,11.45,131.9,6.9,1.9,0.51,0,2,Graduate
1,4,9238,1,1,0,18,4,10.57,6,12.75,125,4.4,3.1,1.49,0,2,Graduate
1,6,9238,1,0,0,22,6,13.14,6,15.83,189,8.1,1.2,-0.99,0,2,Graduate
1,12,9130,1,0,0,22,4,11.93,5,15.16,128.4,5.9,2.8,2.28,0,2,Graduate
1,18,9147,1,0,0,29,0,0,1,10.81,114.1,6.4,2.2,-1.49,1,0,Dropout
1,10,9773,0,0,1,25,3,12.77,1,12.27,180.3,7.5,1.4,-1,1,0,Dropout
1,3,9003,1,0,0,18,4,15.6,6,11.18,166.6,9.7,2.9,-1.4,0,2,Graduate
1,13,9119,1,1,0,22,4,11.16,6,11.6,148.6,6.4,1.1,-0.55,0,2,Graduate
1,1,9238,1,0,0,21,2,11.63,0,0,142.6,8.7,0.9,-1.52,1,0,Dropout
1,8,9147,1,0,0,20,5,14.79,6,10.68,190,9.6,1.5,-0.83,0,2,Graduate
1,13,9991,1,0,0,18,6,11.98,4,13.04,113.5,6.2,2.2,-0.1,0,2,Graduate
1,1,9500,1,0,1,27,0,0,1,10.46,138.6,10.2,1.4,-0.86,1,0,Dropout
1,2,9556,1,0,1,27,2,12.53,2,10.36,142.5,5.8,2.1,-1.09,1,0,Dropout
2,6,9500,1,0,0,20,5,15.32,5,14.28,128.4,7.5,1.6,1.24,0,2,Graduate
1,11,9853,1,0,0,23,3,12.36,2,10.95,172.3,4.1,1.4,1.27,1,0,Dropout
1,1,9003,1,0,0,21,4,13.51,6,16.52,173.2,6.9,3.1,-0.4,0,2,Graduate
1,13,9147,1,0,1,26,2,12.69,1,11.31,115.7,10.5,1.2,0.33,1,0,Dropout
1,10,9254,1,0,0,22,6,13.45,5,11,175.1,7.4,0.9,-1.27,0,2,Graduate
1,6,9003,1,0,1,27,2,11.75,2,10.9,104.4,8.9,3.2,1.43,1,0,Dropout
2,8,9238,1,1,0,21,4,14.55,4,16.28,103,5.9,0.8,1.83,0,2,Graduate
1,18,9254,1,0,1,18,3,10.89,2,12.27,150.2,7.5,0.5,1.53,1,0,Dropout
1,6,9119,1,0,1,21,5,15.51,4,11.99,134.8,10.6,2.1,-1.34,0,2,Graduate
2,5,9085,1,0,0,19,6,10.42,4,15.5,181.8,8.2,2.8,1.13,0,2,Graduate
1,14,9238,1,0,1,18,1,12.16,2,11.2,144.3,6.1,2.4,-0.54,1,0,Dropout
1,6,9853,0,0,1,29,0,0,2,12.56,117.3,10.9,1.1,1.3,1,0,Dropout
1,14,9773,0,0,0,25,1,11.75,2,11.43,112.6,9.9,0.7,-0.34,1,0,Dropout
1,13,9003,1,1,0,18,6,12.75,6,11.36,161.1,11.3,1.7,1.73,0,2,Graduate
2,8,9070,1,0,0,19,5,14.99,4,15.98,119.6,7.4,2.5,-1.46,0,2,Graduate
1,4,9670,1,0,0,19,5,12.19,4,15.3,106.7,5.2,2.6,-0.91,0,2,Graduate
1,16,9085,1,0,0,20,4,13.86,6,16.27,140.6,11.1,2,0.65,0,2,Graduate
1,17,8014,1,0,1,20,1,11.46,0,0,186.8,11.3,0.7,-0.2,1,0,Dropout
1,15,9254,1,0,0,21,6,12.88,6,10.2,179.9,8.2,2.5,1.84,0,2,Graduate
1,2,9238,1,0,0,22,6,13.06,4,14.46,183.9,8.4,1.3,-1.48,0,1,Enrolled
1,15,9003,1,1,0,23,6,12.81,6,12.51,164.2,8.5,3.2,1.56,0,2,Graduate
1,16,9130,1,1,0,21,4,16.49,4,13.43,178.9,8.9,1.1,2.17,0,2,Graduate
1,12,9670,1,0,0,20,5,15.5,6,13.92,108.8,4.1,3.3,0.33,0,2,Graduate
1,11,9130,0,0,0,22,0,0,0,0,146.4,6.7,1.1,0.27,1,0,Dropout
1,17,9070,1,0,0,21,4,13.78,6,12.84,184.3,9.1,2.3,-0.98,0,2,Graduate
1,7,9070,1,0,0,21,4,15.4,5,14.59,165,6.8,2.4,0.24,0,1,Enrolled
1,18,9556,1,0,0,26,3,12.43,0,0,104.5,4.6,1.7,1.4,1,0,Dropout
1,7,9130,1,0,0,20,1,12.75,2,12.85,141.2,6.9,1.5,1.37,1,0,Dropout
1,11,9085,1,0,0,22,5,13.5,4,10.91,165.1,3.7,2.9,-1.22,0,1,Enrolled
1,11,9085,1,1,0,21,6,13.69,4,16.24,160.4,5.4,1.2,0.38,0,1,Enrolled
1,6,9991,1,1,0,23,5,12.68,5,16.63,143.9,9.8,1.8,-0.41,0,2,Graduate
2,4,9085,1,0,0,18,4,15.25,5,12.89,113.4,10.7,1,-1.5,0,2,Graduate
1,3,9500,1,0,0,22,4,12.04,4,13.9,127.3,6.9,0.5,1.6,0,2,Graduate
2,6,8014,1,0,0,22,4,12.66,5,12.97,130.4,8.8,0.5,-1.27,0,2,Graduate
1,9,9773,1,0,0,19,6,11.07,4,14.14,164.5,3.7,2.6,0.09,0,2,Graduate
1,18,9500,1,0,0,20,4,16.21,6,11.63,162.4,8.9,3.1,1.99,0,2,Graduate
1,6,9147,1,1,1,27,3,10.55,2,11.12,134.8,7.3,2.9,2.2,1,0,Dropout
1,11,9500,1,1,0,20,6,12.98,5,11.87,106.5,5.4,2,-0.81,0,2,Graduate
1,9,9070,1,0,0,22,4,13.1,5,14.89,131.8,11.3,3.4,0.42,0,2,Graduate
1,18,9070,1,0,0,22,4,12.94,5,10.55,109.6,11.3,2,0.55,0,2,Graduate
1,3,9773,1,0,0,18,5,11.76,5,16.42,115.4,8.2,1.2,1.04,0,2,Graduate
1,16,9130,1,0,1,23,4,11.8,5,14.86,138.2,6.4,2.5,-0.05,0,1,Enrolled
1,12,9085,1,1,0,20,6,11.06,6,13.34,160.4,7.6,0.4,0.05,0,2,Graduate
1,1,9556,1,0,0,18,5,10.5,5,16.4,122,4.1,2.4,1.58,0,2,Graduate
1,3,9003,1,0,1,20,1,10.34,1,12.31,123.8,10.3,0.8,1.81,1,0,Dropout
1,16,9853,1,1,0,19,6,10.78,5,15.68,112.4,11.2,0.8,2.1,0,2,Graduate
1,2,9130,1,0,1,29,3,11.28,1,11.23,150.6,6.6,0.7,-1.47,1,0,Dropout
1,7,9991,0,0,0,21,0,0,1,12.24,150.5,9.5,1,-0.81,1,0,Dropout
1,11,9556,0,0,0,21,0,0,2,10.87,113.5,8.3,1.8,-0.31,1,0,Dropout
1,15,9853,1,0,0,22,5,13.82,5,14.74,137.3,5.1,2.9,2.26,0,2,Graduate
1,8,9773,1,1,0,23,6,11.88,4,13.11,135.5,4.2,0.8,-1.7,0,2,Graduate
2,12,9238,1,0,0,20,5,10.81,5,15.01,146.9,9.2,2.7,1.63,0,2,Graduate
1,15,33,1,0,0,22,0,0,0,0,110.3,9.1,2.3,-1.38,1,0,Dropout
2,7,9070,1,0,0,18,5,13.38,5,14.21,166.9,8,2.2,-0.4,0,2,Graduate
2,1,9147,1,0,0,21,6,11.59,4,14.55,121.3,7.1,3.2,0.7,0,1,Enrolled
1,11,9003,1,0,0,21,5,11.07,5,13.05,157.2,4.5,3.3,1.32,0,2,Graduate
1,5,9991,1,0,0,21,5,16.33,4,12.52,168.3,9.3,2.6,0.37,0,2,Graduate
1,17,33,1,1,0,21,4,13.5,4,10.15,147.3,8.7,1.2,1.12,0,2,Graduate
1,3,9003,1,0,1,24,1,10.57,0,0,166.1,5.5,1.2,1.2,1,0,Dropout
1,17,8014,1,0,0,18,4,10.24,6,16.2,177.4,9.3,1.7,-0.26,0,1,Enrolled
2,17,9147,0,0,1,21,2,11.02,2,12.8,130.2,8.1,2,0.37,1,0,Dropout
1,7,9119,1,0,0,20,5,15.12,6,16.47,131.8,8.4,2.6,0.92,0,1,Enrolled
1,6,9070,1,0,0,18,5,14.23,4,10.13,142.8,4.8,1.6,-1.18,0,2,Graduate
1,18,9147,1,0,0,19,6,12.38,5,16.05,164.5,8.6,2.3,1.56,0,2,Graduate
1,7,8014,1,0,0,29,3,11.62,2,10.93,122.9,10.4,1.2,1.01,1,0,Dropout
1,11,9670,1,0,1,20,0,0,0,0,185.5,6.7,1.7,1.09,1,0,Dropout
1,13,9500,1,0,1,18,5,15.37,6,13.77,167.8,11.3,1.1,1.12,0,2,Graduate
1,15,9556,1,1,0,22,6,13.44,6,11.22,178.9,10,1,0.65,0,2,Graduate
1,11,33,0,0,1,21,3,10.37,0,0,141.9,10,3.4,1.11,1,0,Dropout
2,7,9500,0,0,1,24,3,10.37,2,11.26,187.5,8.3,2,-1.45,1,0,Dropout
1,1,9085,0,0,1,18,2,10.91,2,10.11,167,4.5,2,-1.69,1,0,Dropout
1,13,171,1,0,0,23,4,10.06,5,15.68,170.8,8.2,2,-1.47,0,2,Graduate
1,4,9130,1,0,1,26,3,12.75,0,0,159.7,9.1,1.4,-1.07,1,0,Dropout
1,5,9991,1,0,1,22,3,11.62,0,0,167.8,4.8,1.5,-0.85,1,0,Dropout
1,3,33,1,0,0,23,4,15.57,5,16.94,173.8,7,3.3,0.67,0,2,Graduate
1,11,9119,1,0,0,21,1,12.5,0,0,101.8,6.2,3.4,1.79,1,0,Dropout
1,1,9070,1,0,1,18,1,10,1,12.83,171.6,6.2,2.6,1.12,1,0,Dropout
1,10,9853,1,0,1,24,3,10.88,0,0,164.7,4.4,2.7,0.63,1,0,Dropout
1,8,33,1,1,0,21,6,10.08,4,13.05,119,6.3,1.3,0.82,0,1,Enrolled
1,11,8014,0,0,1,26,1,12.03,0,0,126.3,5.7,2.6,0.96,1,0,Dropout
1,18,9119,0,0,1,26,3,10.44,1,11.12,140.9,9.7,1.2,1.02,1,0,Dropout
1,15,9991,1,0,0,19,5,11.61,4,16.13,135.9,4.4,3.4,-0.26,0,2,Graduate
1,16,9070,1,0,0,21,4,15.69,6,12.49,174.9,9.3,2.9,2.28,0,1,Enrolled
1,6,9070,0,0,0,26,2,11.72,2,11.38,128.3,5.3,2.6,1.34,1,0,Dropout
1,5,9070,1,0,1,18,2,11.92,1,12.29,159.7,7.9,2.4,-0.01,1,0,Dropout
1,10,9254,1,1,0,22,4,15.21,6,15.57,151.6,7.4,2.8,-0.38,0,1,Enrolled
1,14,9070,1,0,0,20,4,14.88,6,12.67,105.7,8.5,0.8,-0.12,0,2,Graduate
1,18,9670,1,0,0,29,3,11.06,1,12.73,187,4.2,1.9,-1.58,1,0,Dropout
1,6,9773,1,1,0,21,4,14.73,5,14.1,114.9,9.3,2.5,0.63,0,2,Graduate
1,9,9130,1,1,0,18,4,14.37,6,13.69,181.3,8.3,2.6,-1.44,0,1,Enrolled
1,3,9556,1,0,0,19,5,13.51,5,12.26,105.2,7.4,2,0.71,0,1,Enrolled
1,5,9991,1,0,1,28,2,11.33,2,10.89,132.9,9.6,3,-1.31,1,0,Dropout
1,18,9556,1,0,0,27,3,10.39,1,12.57,162.9,10.9,2.7,-0.85,1,0,Dropout
1,3,9070,1,0,0,22,5,13.81,6,10.08,118.2,5.6,1.2,1.16,0,1,Enrolled
1,4,9254,0,0,1,19,0,0,1,11.98,135.9,7.2,1.4,-1.39,1,0,Dropout
1,13,9003,1,1,0,23,5,13.27,5,14.89,158,7.1,3.2,-0.33,0,2,Graduate
2,8,9773,1,0,0,21,4,11.4,4,11.24,158.2,11.2,3.4,0.97,0,2,Graduate
1,6,9070,1,0,0,29,2,12.31,0,0,165.3,6.8,2.3,-0.21,1,0,Dropout
1,5,9556,1,1,1,22,4,14.29,6,11.57,184.5,3.8,0.9,-0.86,0,2,Graduate
1,17,9773,1,0,0,18,5,12.47,6,16.97,148.1,9.2,2.7,1.77,0,1,Enrolled
1,3,9991,1,0,0,20,6,16.53,4,13.09,109.8,4.8,1.9,0.71,0,2,Graduate
1,4,9670,1,0,1,21,3,10.47,2,11.97,149.1,5.9,1.6,2.02,1,0,Dropout
1,17,9670,1,0,0,22,4,15.81,5,10.1,121.2,4.7,3,-1.34,0,2,Graduate
2,4,9773,1,0,1,25,3,10.47,2,11.68,168.6,6.1,1.3,0.22,1,0,Dropout
1,8,9670,1,0,0,22,5,13.31,6,13.17,131.9,11.2,0.4,0.83,0,2,Graduate
1,11,9500,1,0,0,21,4,15.56,6,14.02,108.6,10.7,2.3,1.8,0,2,Graduate
1,1,9085,0,0,0,28,2,10.19,2,12.73,175.5,10.7,2,0.07,1,0,Dropout
1,10,9254,1,0,0,18,5,12.2,6,11.18,161.3,7.1,1.9,0.91,0,2,Graduate
1,9,9254,1,0,0,23,4,16.48,6,14.51,172.5,5.2,2.3,1.47,0,1,Enrolled
1,4,9670,1,1,0,20,6,11.85,6,16.43,125.5,5.6,1.3,-0.03,0,1,Enrolled
2,17,9500,1,0,1,21,2,12.7,1,12.93,103.7,9.7,2.2,1.44,1,0,Dropout
1,7,9991,1,0,0,22,5,16.35,5,16.88,148.7,5.3,1.3,2.26,0,2,Graduate
1,14,9238,1,1,0,21,5,15.95,6,12.53,144.6,6.6,1,1.88,0,2,Graduate
1,1,33,1,0,0,19,4,13.53,4,12.41,137.4,10.5,2.5,1.73,0,2,Graduate
1,4,9556,1,0,0,21,6,12.08,6,15.27,147.3,5.7,3.4,2.08,0,2,Graduate
1,9,9670,1,0,1,20,2,12.9,2,10.57,167.4,7.3,1.8,1.74,1,0,Dropout
2,1,9085,1,0,0,22,5,14.19,6,13.54,125.8,5.9,1.6,1.42,0,2,Graduate
1,10,9130,1,1,1,22,6,15.62,5,16.22,147.1,7.2,3.3,-0.07,0,1,Enrolled
1,4,33,1,0,0,21,6,15.43,6,10.63,136.9,10.6,1.1,0.74,0,2,Graduate
2,14,9119,1,0,0,20,5,10.22,4,10.87,160.6,4.6,3.3,1.39,0,2,Graduate
1,6,9119,1,0,0,24,1,12.24,2,12.72,177,10.3,3.4,1,1,0,Dropout
1,15,9119,1,1,0,23,5,16.56,6,15.13,172.6,4.2,1,0.52,0,2,Graduate
1,16,9238,0,0,0,24,1,10.76,1,12.89,153.6,10.5,2.5,-0.96,1,0,Dropout
1,17,9085,1,0,1,21,4,10.7,6,12.65,174,9.8,0.6,1.88,0,2,Graduate
1,12,9853,1,1,0,22,4,15.27,6,16.78,102.3,8.3,2,-1.34,0,1,Enrolled
1,16,9670,1,0,0,21,2,11.4,2,11.36,154.5,6.2,2.3,1.31,1,0,Dropout
1,5,9238,1,0,0,19,5,11.9,5,16.17,133.3,8.4,1.7,0.34,0,1,Enrolled
1,18,9238,1,0,0,22,6,15.41,6,10.79,121,4.9,0.6,0.5,0,2,Graduate
2,1,9119,1,0,0,22,4,11.37,4,16.3,140.2,10.1,2.2,-0.32,0,2,Graduate
1,11,171,1,1,0,23,6,16.81,5,14.88,132,5.7,0.7,0.63,0,2,Graduate
1,12,9500,1,0,0,19,4,14.88,6,10.66,140.6,9.7,1.2,-1.17,0,2,Graduate
1,12,9853,1,0,0,18,4,12.86,5,10.19,124.1,10.9,0.5,-1.03,0,2,Graduate
1,16,9070,1,0,0,18,4,12.47,5,10.49,159.3,9.1,2.2,0.57,0,1,Enrolled
1,1,9853,0,0,0,19,2,12.62,2,10.65,159.9,9.7,2.5,-0.57,1,0,Dropout
1,4,9085,1,1,1,22,3,12.99,2,10.13,124.6,4.8,2.7,-1.07,1,0,Dropout
1,16,9003,1,0,0,20,5,13.15,6,16.71,183,4.7,2.7,0.26,0,2,Graduate
1,3,9119,1,1,0,21,6,11.38,6,13.99,183.3,11.2,1.7,-1.18,0,2,Graduate
1,9,8014,1,0,1,22,4,13.23,6,11.59,171.1,9.2,2.4,2.11,0,2,Graduate
1,7,9773,1,0,0,23,6,10.07,5,13.46,139.8,10.9,1.1,0.21,0,2,Graduate
2,1,9119,0,0,1,18,1,11.18,2,10.08,176.1,11,1.3,0.82,1,0,Dropout
1,14,9085,0,0,0,29,0,0,0,0,117.8,10.3,2.7,-1.31,1,0,Dropout
1,13,9991,1,0,0,21,5,15.43,6,14.68,182.5,4.9,1.5,-1.68,0,2,Graduate
1,2,9119,0,0,1,22,3,12.19,0,0,170.1,8.9,3,-0.51,1,0,Dropout
1,2,9670,1,0,1,23,1,11.78,0,0,116.3,3.8,2.2,0.38,1,0,Dropout
1,12,9130,1,1,0,22,6,11.76,5,10.21,160.3,8.2,1.9,-1.22,0,2,Graduate
1,2,9147,1,0,0,21,0,0,1,10.24,181.3,11.2,0.4,0.49,1,0,Dropout
1,12,8014,1,1,0,23,4,10.56,6,12.53,153.9,7.2,3.3,-0.98,0,2,Graduate
1,16,9130,1,0,1,23,5,14.83,5,16.29,183.5,7.4,2.5,-0.99,0,2,Graduate
1,10,9238,1,1,0,23,6,12.74,4,15.69,142.7,4.2,0.7,0.72,0,2,Graduate
1,16,9119,1,0,0,23,5,14.46,6,16.75,165.6,10,3.1,-1.36,0,2,Graduate
1,3,9085,1,0,0,20,5,14.1,4,10.56,138.7,6.7,2.9,0.29,0,2,Graduate
1,7,9003,1,1,0,22,4,14.78,4,16.04,127.9,5,2.1,1.21,0,1,Enrolled
1,4,9070,1,0,0,18,6,12.08,6,10.84,187.2,9.3,1.4,1.31,0,2,Graduate
1,13,9238,1,0,0,21,6,11.8,4,14.07,185.2,10,2.8,-1.59,0,2,Graduate
1,6,9238,1,0,1,19,2,12.32,2,10.65,133.6,8.2,3,1.74,1,0,Dropout
1,2,9003,0,0,1,27,0,0,0,0,123,7.7,3.2,-0.9,1,0,Dropout
1,2,9670,1,0,1,22,5,11.56,6,15.35,135.9,10.7,2.9,0.69,0,2,Graduate
1,11,9130,1,0,0,22,5,11.11,4,11.67,189.3,11.6,2.3,0.1,0,2,Graduate
1,9,9556,1,0,0,22,6,15.55,6,16.73,145.9,10.9,0.7,0.17,0,2,Graduate
1,10,171,0,0,1,20,2,11.35,2,10.51,174.3,9.5,3,1.1,1,0,Dropout
1,6,9254,1,0,0,18,4,16.26,6,10.49,113,5.3,3.2,0.54,0,1,Enrolled
1,5,9130,1,0,0,21,6,11.5,4,11.8,153.7,10.6,1.7,0.08,0,1,Enrolled
1,16,9670,1,0,1,28,3,12.15,1,12.14,151.1,6.3,1.2,1.75,1,0,Dropout
1,18,171,1,0,0,19,1,12.51,2,11.92,120.6,7.5,3.3,-0.94,1,0,Dropout
1,10,9070,1,0,1,24,3,11.47,2,12.34,146.9,5.1,3.2,-0.55,1,0,Dropout
1,1,9853,1,0,0,19,5,10.77,5,12.27,188,9.4,1.4,-0.6,0,2,Graduate
2,15,9070,1,0,0,22,5,16.36,5,14.99,128.7,9.9,3.2,0.43,0,2,Graduate
1,8,9254,0,0,1,25,2,10.35,1,10.25,148.9,5.4,2.3,-1.32,1,0,Dropout
1,16,9119,1,0,0,20,5,13.24,6,16.93,136.4,6.7,2.7,-1.7,0,2,Graduate
1,16,9119,1,0,0,22,6,14.69,6,16.66,105.7,11.3,1.7,2.22,0,2,Graduate
1,4,9853,1,1,0,20,4,13.34,4,10.65,117.1,10.6,3,0.47,0,2,Graduate
1,13,9147,1,1,0,20,4,12.04,6,14.18,123.5,6.9,3.4,1.78,0,2,Graduate
1,17,9119,1,1,1,20,2,11.63,2,12.4,156.7,5.4,1.4,0.59,1,0,Dropout
1,17,9991,0,0,0,29,2,11.31,2,11.08,175.4,4.3,2.3,0.85,1,0,Dropout
1,10,171,1,1,0,21,4,11.38,5,11.52,187.2,8.2,1.3,-0.74,0,1,Enrolled
1,16,9130,1,0,0,21,6,16.1,4,11.58,172.9,9.8,2.5,1.73,0,2,Graduate
2,17,9130,1,1,0,23,0,0,0,0,183.3,11.6,2.1,-0.9,1,0,Dropout
2,4,9254,1,0,0,21,1,11.21,0,0,180.5,4,1,-0.21,1,0,Dropout
1,18,33,1,0,1,22,4,12.9,5,11.79,174,9.9,0.9,-1.32,0,2,Graduate
1,13,9119,1,0,0,22,5,12.92,6,12.22,171.4,9.8,2.7,0.17,0,1,Enrolled
1,9,8014,1,1,1,25,2,10.19,0,0,113.3,7.9,3.2,0.03,1,0,Dropout
1,9,9147,1,0,0,21,5,16.73,5,14.58,180,10,3.1,0.29,0,2,Graduate
2,5,9119,1,1,0,22,4,12.52,4,13.49,104.5,3.7,1,0.91,0,1,Enrolled
1,12,9853,1,0,0,18,4,12.57,6,16.71,125.7,8.2,3.3,-1.05,0,1,Enrolled
1,7,9773,1,1,1,22,3,12.05,0,0,176,8.5,2.3,-0.61,1,0,Dropout
1,11,9147,1,0,1,29,1,10.91,0,0,105.8,9,2,1.46,1,0,Dropout
1,1,8014,0,0,1,23,2,12.17,0,0,165.6,7.5,1.4,-1.11,1,0,Dropout
1,12,9085,1,1,1,18,6,11.97,6,15.5,103.3,7.1,3,2.3,0,2,Graduate
1,14,9147,1,0,0,21,1,12.58,1,11.6,150.1,7.4,0.5,0.02,1,0,Dropout
1,14,171,1,0,0,19,4,15.71,4,15.5,120.5,9.4,3.3,0.18,0,2,Graduate
1,1,33,1,1,1,18,6,14.63,6,15.92,141.3,5.9,0.5,1.85,0,2,Graduate
1,12,9070,1,0,0,22,5,11.3,6,11.39,174,7,1.6,0.07,0,2,Graduate
1,4,9500,0,0,0,22,2,11.33,0,0,141.2,5.8,0.9,-0.72,1,0,Dropout
1,16,9238,1,0,0,29,0,0,0,0,100.8,4.1,2.9,-1.67,1,0,Dropout
1,16,9147,0,0,0,26,1,12.42,2,11.1,149.7,7.9,2.2,1.43,1,0,Dropout
1,1,9003,1,0,0,20,4,11.43,4,14.41,136.7,7,2.8,-0.88,0,2,Graduate
1,16,9147,1,0,0,18,5,10.64,6,13.68,145.9,10.5,0.7,-0.28,0,1,Enrolled
1,10,9238,1,1,0,19,5,15.28,6,10.82,152.5,6,0.7,-0.41,0,2,Graduate
1,11,9500,0,0,1,18,3,11.82,0,0,136.1,4.1,0.5,0.7,1,0,Dropout
1,3,9853,1,0,0,21,4,16.03,6,11.27,182.7,5.4,2.7,-0.32,0,1,Enrolled
1,16,9238,1,0,0,18,4,10.64,6,13.67,120.3,10.8,0.7,0.45,0,2,Graduate
1,18,9773,1,1,0,23,4,13.2,6,12.86,120.1,11.1,3.3,0.44,0,1,Enrolled
1,5,9070,0,0,1,28,3,10.32,0,0,128.4,6.7,2.5,-1.32,1,0,Dropout
1,10,9670,1,0,0,23,6,16.13,4,13.75,175.1,7.2,0.8,2.27,0,2,Graduate
1,10,9119,1,0,0,20,5,15.5,5,12.89,119.6,9.2,2.1,-0.17,0,1,Enrolled
1,6,33,1,0,0,19,6,14.3,4,13.78,185.4,5.8,3.1,-1.56,0,2,Graduate
1,9,9130,1,0,0,19,5,14.83,5,13.6,131,6.9,0.4,-0.04,0,2,Graduate
1,5,9119,1,0,0,18,5,12.16,4,16.68,142.5,5.6,0.8,1.48,0,2,Graduate
1,14,8014,1,1,1,23,2,11.71,0,0,171.1,7.1,2,0.82,1,0,Dropout
1,15,9500,0,0,1,29,1,10.65,2,10.23,100.8,6.6,0.9,1.02,1,0,Dropout
1,15,8014,1,0,0,20,6,14.15,4,13.26,121.5,7.7,3.1,1.03,0,2,Graduate
1,11,9670,1,1,0,20,4,15.62,6,10.07,174.1,6.1,1,-1.4,0,2,Graduate
1,8,9991,1,1,0,19,5,15.89,6,14.14,162.3,9,1.1,0.46,0,2,Graduate
1,17,9085,1,0,0,23,4,12.4,4,10.19,138.9,9.1,0.5,-0.67,0,2,Graduate
1,1,33,0,0,0,25,3,12.49,0,0,107.5,7.4,3.1,1.68,1,0,Dropout
2,13,9556,1,1,0,21,5,10.97,6,15.99,104,5.5,2.6,-1.7,0,2,Graduate
1,13,171,0,0,1,24,3,11.61,2,11.81,188,8.5,1,-1.37,1,0,Dropout
1,3,9238,1,0,0,19,6,16.23,6,15.58,165.7,5,0.6,1.95,0,2,Graduate
1,7,9670,1,0,0,19,5,14.67,4,14.44,109.3,6.1,3.1,-0.29,0,2,Graduate
1,12,9991,0,0,1,23,0,0,0,0,178.8,4.2,1.2,0.81,1,0,Dropout
1,8,9773,0,0,1,21,3,11.05,2,10.62,135.5,9.7,1.8,-0.96,1,0,Dropout
1,14,9238,1,0,0,18,5,16.46,5,11.08,130.2,11.4,2.8,1.09,0,2,Graduate
1,12,9147,1,0,0,20,4,12.29,6,16.26,173.1,5.1,2,-1.51,0,1,Enrolled
1,7,9003,1,0,0,29,3,11.76,1,12.46,147.8,7.6,1.2,0.39,1,0,Dropout
1,7,9991,1,0,0,19,4,16.24,6,12.97,147.4,8,1.9,0.62,0,2,Graduate
1,9,8014,1,1,0,20,4,15.71,6,15.75,160.1,6.5,2.9,1.27,0,2,Graduate
1,1,171,0,0,1,28,0,0,0,0,100.2,3.9,1.7,2.27,1,0,Dropout
1,12,9003,1,0,0,22,4,11.71,6,14.05,139,7.9,3.1,0.43,0,2,Graduate
1,12,9670,1,1,1,19,3,12.51,2,10.15,142.6,8.7,3,-0.47,1,0,Dropout
